Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
5275,0.5,326.5,154,154
5275,36.5,160.5,67,52
5275,188.5,119.5,69,47
5275,205.5,180.5,61,34
5275,243.5,93.5,73,48
5275,513.5,46.5,39,31
5275,595.5,52.5,43,25
5275,681.5,64.5,39,25
5276,72.5,166.5,34,31
5276,151.5,151.5,27,21
5276,167.5,214.5,43,24
5276,178.5,148.5,62,41
5276,296.5,93.5,41,21
5277,74.5,112.5,79,30
5277,387.5,48.5,154,79
5278,317.5,428.5,125,52
5278,569.5,329.5,60,41
5279,134.5,220.5,41,37
5279,199.5,325.5,32,32
5279,268.5,332.5,92,49
5280,183.5,177.5,42,29
5280,610.5,181.5,51,30
5280,674.5,181.5,33,22
5281,275.5,141.5,40,29
5281,341.5,195.5,54,26
5281,469.5,139.5,63,34
5281,558.5,151.5,52,33
5281,609.5,127.5,49,41
5282,0.5,269.5,109,27
5282,64.5,185.5,35,21
5282,355.5,179.5,79,25
5282,578.5,232.5,142,43
5284,0.5,270.5,93,66
5284,116.5,164.5,25,24
5284,211.5,108.5,101,90
5284,216.5,270.5,275,81
5284,318.5,153.5,37,24
5284,437.5,181.5,94,23
5285,198.5,182.5,35,37
5285,437.5,228.5,73,31
5285,480.5,281.5,150,63
5285,519.5,224.5,56,48
5285,597.5,241.5,95,55
5288,111.5,0.5,78,38
5288,455.5,0.5,57,26
5288,574.5,92.5,51,24
5289,639.5,346.5,33,51
5289,687.5,426.5,33,54
5290,18.5,15.5,22,21
5292,266.5,36.5,138,180
5292,372.5,20.5,45,28
5292,388.5,0.5,178,126
5292,608.5,10.5,27,28
5293,0.5,16.5,34,44
5293,33.5,15.5,44,46
5293,108.5,0.5,136,90
5293,308.5,21.5,56,33
5293,379.5,37.5,52,29
5293,502.5,230.5,120,32
5293,673.5,156.5,47,54
5294,253.5,0.5,389,262
5295,0.5,286.5,24,42
5297,373.5,53.5,51,33
5297,647.5,128.5,73,54
5298,542.5,124.5,24,27
5298,652.5,64.5,33,29
5298,693.5,35.5,27,32
5300,14.5,188.5,165,87
5300,19.5,180.5,29,32
5300,49.5,160.5,46,38
5300,164.5,94.5,25,28
5300,269.5,85.5,40,31
5300,313.5,177.5,55,40
5300,369.5,48.5,77,67
5300,493.5,0.5,110,69
5301,136.5,188.5,90,62
5305,542.5,88.5,28,26
5305,592.5,113.5,36,21
5305,624.5,176.5,60,29
5306,33.5,92.5,80,60
5306,402.5,32.5,30,21
5306,506.5,5.5,47,50
5306,587.5,32.5,27,28
5306,672.5,153.5,48,67
5307,0.5,277.5,31,26
5307,11.5,240.5,43,38
5307,187.5,181.5,85,56
5307,271.5,151.5,105,56
5307,337.5,74.5,43,21
5307,462.5,84.5,111,27
5307,593.5,328.5,127,152
5309,250.5,46.5,30,22
5309,258.5,172.5,56,50
5309,272.5,49.5,70,32
5309,331.5,91.5,131,36
5309,447.5,71.5,58,36
5309,463.5,169.5,52,49
5309,510.5,72.5,74,87
5309,516.5,173.5,156,107
5309,641.5,172.5,79,85
5310,0.5,166.5,35,55
5310,16.5,192.5,98,97
5310,33.5,141.5,22,26
5310,95.5,85.5,81,88
5310,218.5,95.5,98,49
5310,238.5,65.5,30,23
5310,328.5,36.5,47,24
5310,421.5,11.5,36,25
5312,0.5,272.5,47,30
5312,93.5,252.5,72,34
5312,358.5,236.5,39,31
5312,362.5,176.5,59,35
5312,394.5,219.5,58,32
5312,427.5,138.5,79,77
5312,488.5,168.5,64,49
5312,537.5,136.5,99,63
5312,694.5,132.5,26,30
5316,0.5,68.5,148,299
5316,482.5,0.5,109,51
5316,550.5,85.5,66,61
5316,696.5,26.5,24,56
5317,0.5,328.5,369,152
5318,70.5,0.5,441,260
5319,22.5,99.5,61,46
5320,256.5,230.5,150,49
5320,635.5,258.5,85,78
5321,18.5,135.5,54,26
5322,81.5,322.5,30,27
5322,186.5,286.5,112,56
5322,581.5,89.5,52,32
5325,378.5,226.5,91,47
5325,480.5,264.5,113,82
5325,541.5,259.5,55,37
5327,504.5,86.5,56,25
5328,537.5,326.5,79,46
5328,665.5,333.5,32,40
5330,73.5,309.5,115,31
5330,162.5,183.5,28,25
5330,204.5,158.5,47,37
5330,592.5,121.5,32,29
5331,134.5,176.5,23,22
5332,547.5,87.5,25,26
5332,608.5,97.5,27,23
5332,662.5,108.5,23,23
5332,674.5,129.5,36,22
5333,263.5,272.5,367,208
5336,97.5,64.5,73,41
5336,298.5,130.5,24,21
5336,507.5,236.5,55,59
5336,560.5,316.5,25,21
5336,562.5,259.5,36,41
5336,670.5,327.5,50,48
5337,598.5,175.5,122,61
5338,431.5,187.5,52,33
5339,0.5,107.5,81,30
5339,343.5,152.5,65,36
5339,422.5,271.5,147,97
5339,486.5,163.5,29,23
5339,510.5,204.5,48,26
5339,620.5,286.5,63,44
5339,663.5,275.5,53,34
5340,150.5,82.5,28,24
5342,73.5,88.5,56,55
5342,129.5,424.5,252,56
5342,502.5,272.5,127,100
5343,663.5,176.5,23,23
5344,556.5,135.5,139,134
5345,537.5,90.5,76,62
5347,649.5,65.5,29,21
5348,249.5,99.5,70,45
5348,411.5,80.5,69,24
5348,481.5,78.5,47,37
5348,589.5,112.5,26,25
5348,616.5,110.5,42,42
5348,642.5,197.5,78,57
5349,45.5,162.5,40,22
5349,71.5,47.5,649,433
5350,368.5,0.5,127,23
5354,299.5,434.5,113,46
5354,318.5,349.5,36,21
5354,412.5,437.5,32,43
5354,577.5,294.5,53,26
5354,618.5,291.5,94,60
5354,627.5,268.5,54,27
5356,114.5,267.5,43,36
5357,372.5,8.5,63,30
5357,461.5,0.5,127,39
5357,612.5,14.5,27,22
5359,418.5,204.5,83,44
5361,70.5,54.5,74,30
5361,447.5,182.5,85,35
5363,531.5,206.5,23,22
5364,0.5,87.5,28,43
5364,179.5,124.5,32,29
5364,207.5,136.5,37,25
5364,254.5,150.5,22,22
5365,0.5,0.5,115,94
5365,254.5,0.5,59,37
5365,354.5,6.5,48,21
5365,648.5,87.5,44,29
5368,80.5,155.5,85,27
5368,99.5,120.5,130,25
5368,289.5,62.5,72,29
5368,357.5,35.5,88,32
5368,369.5,149.5,167,70
5368,639.5,313.5,81,56
5369,560.5,191.5,66,37
5370,21.5,186.5,112,62
5370,51.5,247.5,95,47
5370,285.5,146.5,48,35
5370,364.5,135.5,56,34
5370,384.5,176.5,56,32
5370,416.5,117.5,51,50
5370,507.5,144.5,120,90
5370,567.5,114.5,29,23
5370,593.5,107.5,80,65
5370,626.5,186.5,52,22
5371,0.5,242.5,53,45
5372,563.5,0.5,61,48
5373,416.5,109.5,54,37
5373,482.5,155.5,50,31
5375,25.5,216.5,109,37
5375,292.5,161.5,44,25
5377,475.5,99.5,87,22
5378,0.5,384.5,30,38
5378,124.5,415.5,143,65
5378,153.5,308.5,29,26
5378,295.5,320.5,60,21
5379,59.5,458.5,50,22
5379,111.5,362.5,27,23
5379,145.5,404.5,94,39
5379,231.5,332.5,70,61
5379,308.5,284.5,48,31
5379,418.5,227.5,34,36
5379,452.5,220.5,32,25
5379,480.5,205.5,76,51
5379,559.5,237.5,80,82
5379,570.5,188.5,56,46
5379,622.5,172.5,52,25
5379,673.5,140.5,33,22
5382,83.5,312.5,29,31
5382,325.5,364.5,37,21
5383,25.5,207.5,60,39
5385,0.5,242.5,52,85
5385,81.5,198.5,65,28
5385,455.5,79.5,84,39
5385,595.5,77.5,47,41
5385,671.5,61.5,42,23
5391,211.5,71.5,45,36
5391,270.5,59.5,51,32
5391,368.5,79.5,30,21
5392,0.5,0.5,104,129
5392,106.5,7.5,26,22
5392,242.5,74.5,105,22
5392,343.5,90.5,377,390
5392,355.5,18.5,70,57
5392,500.5,67.5,43,48
5393,176.5,46.5,40,40
5393,185.5,91.5,55,21
5393,271.5,75.5,96,41
5394,137.5,326.5,94,96
5394,319.5,313.5,41,31
5394,347.5,302.5,293,140
5394,376.5,280.5,46,35
5394,423.5,206.5,42,28
5395,0.5,393.5,121,87
5395,293.5,272.5,134,22
5395,362.5,204.5,57,38
5397,0.5,174.5,25,34
5397,22.5,81.5,60,65
5397,165.5,27.5,259,159
5397,212.5,169.5,488,311
5397,423.5,66.5,154,102
5397,641.5,102.5,79,33
5399,376.5,271.5,50,34
5399,423.5,250.5,147,61
5402,272.5,319.5,29,26
5402,377.5,344.5,92,23
5403,85.5,242.5,196,177
5403,156.5,116.5,47,22
5403,235.5,92.5,41,25
5405,28.5,170.5,32,37
5405,104.5,135.5,26,30
5405,131.5,87.5,88,106
5405,203.5,42.5,116,100
5405,562.5,0.5,98,51
5406,326.5,210.5,74,41
5406,396.5,187.5,87,50
5406,487.5,336.5,233,144
5406,577.5,91.5,37,28
5407,386.5,126.5,40,22
5409,48.5,72.5,114,91
5409,54.5,23.5,50,40
5409,199.5,0.5,133,71
5410,464.5,103.5,34,28
5410,593.5,117.5,24,24
5410,602.5,221.5,118,95
5412,0.5,146.5,22,25
5412,30.5,128.5,41,27
5412,47.5,182.5,34,35
5412,124.5,98.5,68,31
5412,306.5,62.5,41,27
5412,344.5,52.5,37,28
5412,398.5,110.5,115,70
5412,410.5,173.5,310,156
5412,507.5,116.5,58,43
5413,312.5,254.5,77,68
5414,178.5,251.5,99,35
5414,324.5,276.5,245,106
5414,374.5,201.5,66,37
5417,343.5,0.5,80,37
5419,260.5,168.5,32,27
5423,5.5,180.5,29,37
5423,39.5,204.5,139,124
5423,356.5,148.5,222,167
5425,118.5,152.5,40,23
5425,225.5,106.5,52,26
5425,294.5,89.5,35,29
5426,30.5,172.5,113,120
5426,132.5,206.5,112,68
5427,76.5,21.5,32,21
5427,626.5,63.5,94,115
5429,163.5,182.5,22,26
5429,295.5,186.5,200,54
5429,666.5,180.5,40,34
5430,61.5,40.5,33,31
5430,85.5,66.5,25,22
5430,175.5,73.5,33,32
5430,258.5,94.5,30,21
5430,286.5,120.5,59,40
5430,496.5,177.5,21,24
5430,525.5,216.5,57,35
5430,571.5,209.5,26,22
5431,0.5,159.5,103,75
5431,314.5,143.5,124,133
5431,586.5,382.5,94,98
5432,1.5,313.5,129,109
5432,13.5,217.5,83,48
5434,0.5,0.5,61,25
5434,187.5,0.5,138,50
5434,629.5,197.5,26,23
5435,232.5,59.5,27,34
5435,335.5,152.5,77,70
5435,499.5,328.5,25,26
5436,72.5,208.5,115,75
5436,278.5,66.5,41,39
5438,114.5,173.5,40,33
5438,666.5,270.5,54,72
5440,0.5,116.5,42,45
5440,119.5,32.5,99,57
5440,133.5,83.5,73,31
5441,278.5,190.5,236,234
5441,579.5,410.5,141,70
5444,0.5,114.5,25,41
5444,107.5,53.5,90,64
5444,363.5,100.5,50,25
5444,411.5,92.5,121,31
5444,658.5,81.5,59,21
5445,280.5,60.5,82,55
5446,0.5,1.5,51,31
5447,392.5,140.5,140,59
5447,573.5,129.5,25,25
5447,589.5,88.5,37,27
5448,9.5,0.5,27,22
5450,310.5,93.5,70,94
5450,371.5,99.5,94,77
5450,593.5,151.5,127,104
5451,189.5,79.5,29,24
5451,339.5,95.5,27,22
5451,682.5,149.5,35,31
5452,0.5,102.5,38,57
5452,56.5,109.5,37,31
5452,329.5,166.5,71,25
5453,3.5,85.5,49,33
5453,83.5,86.5,22,21
5453,120.5,82.5,31,23
5453,169.5,127.5,198,70
5453,215.5,65.5,112,33
5453,408.5,10.5,28,30
5453,558.5,62.5,129,50
5454,19.5,220.5,36,25
5455,216.5,106.5,41,39
5455,676.5,379.5,33,21
5456,430.5,333.5,104,45
5456,569.5,308.5,45,22
5456,613.5,287.5,56,63
5463,201.5,194.5,91,26
5463,239.5,151.5,33,24
5463,356.5,140.5,43,27
5463,492.5,145.5,54,29
5464,213.5,280.5,73,39
5464,281.5,290.5,59,40
5464,341.5,307.5,32,24
5464,407.5,305.5,67,23
5465,554.5,189.5,57,42
5466,153.5,423.5,27,23
5466,192.5,386.5,43,32
5468,584.5,145.5,22,22
5469,21.5,145.5,68,33
5469,112.5,81.5,70,26
5469,481.5,94.5,93,28
5469,667.5,98.5,28,31
5470,296.5,170.5,71,24
5470,697.5,259.5,23,22
5471,418.5,82.5,302,338
5471,482.5,421.5,236,59
5471,600.5,39.5,38,30
5472,262.5,21.5,98,28
5474,341.5,234.5,40,33
5474,383.5,318.5,187,35
5474,492.5,251.5,100,21
5475,492.5,114.5,22,21
5476,12.5,228.5,36,27
5477,479.5,328.5,241,146
5479,577.5,191.5,24,22
5480,248.5,398.5,59,29
5482,0.5,0.5,120,68
5483,109.5,186.5,49,22
5483,218.5,232.5,58,23
5484,0.5,196.5,48,31
5486,224.5,236.5,44,30
5486,342.5,222.5,83,39
5486,381.5,280.5,147,40
5486,430.5,228.5,58,32
5486,476.5,254.5,110,28
5486,581.5,232.5,96,30
5487,0.5,181.5,25,53
5487,32.5,50.5,24,31
5487,102.5,83.5,99,93
5487,379.5,187.5,27,23
5487,384.5,235.5,116,113
5488,42.5,281.5,158,70
5488,373.5,187.5,35,26
5488,474.5,257.5,143,29
5488,477.5,204.5,90,43
5489,389.5,150.5,122,48
5489,405.5,56.5,23,30
5489,647.5,173.5,31,31
5490,611.5,237.5,109,37
5490,684.5,141.5,35,25
5491,0.5,151.5,103,31
5491,328.5,94.5,55,34
5491,421.5,20.5,32,39
5491,442.5,110.5,23,23
5491,568.5,92.5,25,31
5491,586.5,277.5,64,63
5492,608.5,103.5,112,52
5495,295.5,229.5,94,77
5495,520.5,271.5,26,30
5496,247.5,65.5,78,65
5496,340.5,90.5,40,28
5500,215.5,251.5,54,21
5501,44.5,261.5,49,22
5502,26.5,130.5,113,50
5502,136.5,142.5,177,58
5502,577.5,45.5,49,21
5503,112.5,0.5,89,72
5503,254.5,55.5,143,51
5503,418.5,94.5,42,38
5503,628.5,230.5,52,58
5503,653.5,201.5,36,21
5504,244.5,167.5,91,28
5504,670.5,301.5,50,126
5505,593.5,249.5,23,21
5506,529.5,95.5,48,48
5506,551.5,181.5,71,21
5506,578.5,119.5,27,21
5507,40.5,152.5,75,67
5507,62.5,307.5,208,106
5507,528.5,257.5,64,59
5508,0.5,0.5,304,480
5508,240.5,260.5,48,27
5508,326.5,255.5,43,22
5508,373.5,265.5,28,25
5508,411.5,267.5,64,35
5508,481.5,285.5,31,21
5508,536.5,285.5,43,32
5509,388.5,181.5,49,27
5509,533.5,122.5,87,75
5509,659.5,144.5,40,22
5510,51.5,149.5,101,53
5510,246.5,139.5,39,31
5510,640.5,201.5,29,23
5513,121.5,197.5,37,22
5513,319.5,128.5,52,30
5513,327.5,65.5,43,51
5513,367.5,61.5,141,110
5513,485.5,81.5,84,78
5513,608.5,67.5,102,37
5513,638.5,4.5,30,27
5515,0.5,89.5,35,22
5515,38.5,132.5,119,39
5515,79.5,38.5,21,24
5515,243.5,65.5,32,24
5515,279.5,72.5,59,27
5515,376.5,68.5,44,25
5516,87.5,101.5,59,55
5516,288.5,199.5,24,23
5516,475.5,334.5,27,21
5516,544.5,360.5,45,44
5517,68.5,158.5,42,42
5518,604.5,107.5,42,38
5519,5.5,184.5,41,43
5519,9.5,171.5,22,24
5519,67.5,119.5,28,33
5519,110.5,83.5,33,37
5519,112.5,142.5,45,39
5519,280.5,25.5,57,29
5519,309.5,3.5,55,22
5520,20.5,104.5,64,36
5520,65.5,156.5,98,34
5520,266.5,294.5,161,119
5521,0.5,94.5,28,32
5521,85.5,104.5,59,23
5521,101.5,69.5,69,37
5521,396.5,59.5,203,173
5521,471.5,151.5,207,199
5522,80.5,157.5,82,39
5522,249.5,101.5,103,72
5522,384.5,98.5,75,68
5523,326.5,62.5,49,23
5524,178.5,175.5,131,120
5524,339.5,174.5,47,37
5524,462.5,159.5,62,63
5526,76.5,325.5,77,31
5526,164.5,289.5,95,36
5526,556.5,156.5,39,42
5527,94.5,93.5,81,48
5527,174.5,134.5,36,24
5529,212.5,179.5,120,22
5529,447.5,106.5,55,51
5529,484.5,87.5,36,23
5529,494.5,301.5,226,179
5529,651.5,168.5,69,21
5531,54.5,62.5,85,29
5531,407.5,79.5,54,43
5531,483.5,213.5,148,98
5532,36.5,159.5,75,57
5532,256.5,182.5,96,50
5533,0.5,245.5,137,102
5533,10.5,223.5,97,70
5533,236.5,392.5,191,88
5535,0.5,181.5,35,22
5535,387.5,201.5,86,61
5535,547.5,168.5,125,117
5536,442.5,20.5,37,37
5536,696.5,134.5,24,26
5538,532.5,172.5,48,36
5542,609.5,373.5,111,107
5543,457.5,52.5,89,47
5543,482.5,0.5,50,36
5543,545.5,35.5,92,43
5543,546.5,84.5,50,35
5543,637.5,62.5,51,29
5543,699.5,78.5,21,24
5545,196.5,323.5,23,23
5545,422.5,194.5,26,25
5545,476.5,162.5,22,25
5547,208.5,231.5,22,22
5547,343.5,174.5,46,36
5548,12.5,380.5,89,98
5548,68.5,319.5,34,32
5548,152.5,238.5,27,30
5548,179.5,292.5,36,24
5548,223.5,147.5,54,44
5548,343.5,91.5,41,22
5548,421.5,0.5,149,115
5548,668.5,0.5,52,42
5550,323.5,121.5,148,109
5551,115.5,165.5,24,21
5554,84.5,161.5,26,23
5555,150.5,315.5,139,67
5555,406.5,434.5,105,46
5557,23.5,193.5,101,46
5557,147.5,118.5,43,34
5557,225.5,141.5,49,77
5559,0.5,88.5,299,241
5559,471.5,73.5,84,55
5559,493.5,57.5,60,25
5559,543.5,35.5,47,45
5559,612.5,149.5,57,38
5559,669.5,113.5,48,58
5561,3.5,225.5,73,71
5561,412.5,77.5,76,35
5562,133.5,152.5,52,36
5562,416.5,160.5,38,22
5563,26.5,268.5,41,35
5564,0.5,312.5,305,168
5564,7.5,202.5,37,28
5564,190.5,252.5,157,119
5564,338.5,206.5,123,59
5564,460.5,193.5,129,53
5564,532.5,85.5,150,84
5564,663.5,63.5,57,61
5565,137.5,151.5,32,26
5565,333.5,113.5,24,22
5565,384.5,106.5,52,41
5565,591.5,120.5,36,29
5565,636.5,129.5,68,44
5567,276.5,53.5,89,48
5567,479.5,46.5,137,35
5568,0.5,28.5,21,46
5568,22.5,16.5,77,40
5568,100.5,0.5,47,43
5568,145.5,9.5,50,21
5568,264.5,69.5,99,25
5568,358.5,0.5,72,36
5568,656.5,14.5,55,35
5568,661.5,105.5,59,54
5571,52.5,0.5,668,480
5572,292.5,172.5,94,22
5572,346.5,159.5,49,25
5572,672.5,174.5,32,21
5575,8.5,157.5,176,56
5576,0.5,141.5,221,112
5576,181.5,446.5,94,34
5577,6.5,244.5,28,33
5577,47.5,224.5,28,23
5577,47.5,356.5,37,25
5577,90.5,234.5,61,51
5577,187.5,186.5,60,29
5577,272.5,111.5,66,43
5577,331.5,0.5,321,234
5577,639.5,0.5,81,48
5578,30.5,197.5,23,31
5578,64.5,196.5,28,25
5578,164.5,216.5,51,24
5578,620.5,90.5,24,24
5580,205.5,89.5,29,26
5580,479.5,128.5,44,32
5583,0.5,295.5,24,21
5583,11.5,261.5,45,33
5583,335.5,87.5,37,39
5583,420.5,45.5,85,51
5583,540.5,82.5,123,57
5583,552.5,0.5,42,33
5583,580.5,5.5,40,21
5583,614.5,30.5,62,23
5583,646.5,54.5,74,22
5583,673.5,0.5,47,40
5584,294.5,183.5,48,29
5585,153.5,250.5,66,66
5585,199.5,214.5,24,23
5585,263.5,211.5,85,29
5585,376.5,293.5,72,38
5585,401.5,199.5,34,21
5585,444.5,180.5,54,45
5585,444.5,291.5,118,55
5585,610.5,133.5,81,80
5586,198.5,163.5,39,36
5588,0.5,175.5,59,34
5588,56.5,159.5,78,47
5588,149.5,94.5,128,108
5588,216.5,169.5,174,90
5588,278.5,125.5,39,39
5588,318.5,121.5,82,68
5588,502.5,171.5,70,67
5588,560.5,177.5,73,73
5588,567.5,273.5,89,38
5589,0.5,76.5,72,87
5589,0.5,204.5,72,99
5589,0.5,295.5,24,43
5589,68.5,198.5,36,39
5589,115.5,106.5,128,24
5589,331.5,156.5,106,50
5589,411.5,118.5,57,32
5589,528.5,157.5,73,25
5589,631.5,197.5,86,38
5589,646.5,266.5,74,70
5591,152.5,130.5,29,26
5591,244.5,213.5,148,30
5591,393.5,114.5,23,22
5592,534.5,24.5,31,26
5592,694.5,96.5,26,21
5594,23.5,0.5,32,22
5595,594.5,121.5,34,23
5600,164.5,205.5,62,40
5601,0.5,125.5,53,49
5601,19.5,58.5,26,29
5601,126.5,51.5,46,26
5604,149.5,170.5,76,63
5604,151.5,221.5,43,28
5604,194.5,231.5,51,38
5604,266.5,209.5,101,75
5604,436.5,299.5,68,42
5605,3.5,284.5,24,21
5607,88.5,139.5,67,23
5607,267.5,75.5,73,21
5607,362.5,53.5,30,21
5607,411.5,85.5,85,25
5609,228.5,34.5,53,23
5612,198.5,213.5,46,26
5612,270.5,186.5,34,26
5612,317.5,169.5,71,38
5612,451.5,166.5,77,24
5612,665.5,113.5,55,29
5613,218.5,122.5,61,38
5613,397.5,105.5,81,73
5614,45.5,182.5,78,53
5614,196.5,128.5,57,33
5615,72.5,112.5,42,68
5615,111.5,178.5,28,35
5615,144.5,210.5,44,42
5615,162.5,263.5,39,40
5615,255.5,256.5,25,22
5615,392.5,347.5,83,71
5616,0.5,261.5,31,27
5616,72.5,241.5,24,36
5616,96.5,230.5,62,47
5616,197.5,233.5,28,23
5618,364.5,49.5,102,59
5618,490.5,65.5,109,80
5618,615.5,119.5,36,33
5618,657.5,161.5,63,46
5622,528.5,198.5,63,32
5623,131.5,66.5,103,28
5623,656.5,229.5,38,39
5624,113.5,449.5,76,31
5624,204.5,418.5,39,37
5625,341.5,233.5,53,33
5625,633.5,204.5,38,33
5626,20.5,289.5,42,21
5626,48.5,240.5,40,30
5626,237.5,196.5,59,47
5626,305.5,148.5,35,29
5626,306.5,206.5,83,21
5626,418.5,115.5,36,28
5626,426.5,146.5,58,21
5631,563.5,107.5,84,57
5631,568.5,182.5,140,63
5634,115.5,153.5,39,23
5634,652.5,108.5,46,45
5635,0.5,258.5,44,119
5636,189.5,103.5,113,47
5636,564.5,196.5,136,113
5636,698.5,235.5,22,48
5637,0.5,18.5,343,166
5637,551.5,167.5,169,169
5637,635.5,0.5,85,44
5638,293.5,96.5,52,21
5639,166.5,110.5,57,51
5640,345.5,141.5,121,28
5640,568.5,83.5,50,39
5640,662.5,93.5,41,25
5642,0.5,0.5,214,103
5642,453.5,158.5,72,73
5642,509.5,166.5,51,50
5642,565.5,263.5,68,66
5642,614.5,234.5,90,72
5642,666.5,331.5,54,117
5643,0.5,263.5,41,37
5644,70.5,316.5,32,22
5644,107.5,317.5,48,23
5644,192.5,309.5,48,54
5644,227.5,299.5,39,34
5644,373.5,183.5,41,21
5646,222.5,130.5,39,24
5646,336.5,156.5,48,36
5646,549.5,223.5,68,31
5646,686.5,235.5,21,23
5647,588.5,257.5,132,67
5648,613.5,159.5,66,53
5649,653.5,238.5,67,67
5650,537.5,265.5,30,30
5651,443.5,195.5,272,168
5651,628.5,81.5,62,78
5651,671.5,68.5,49,71
5651,695.5,139.5,25,23
5653,625.5,254.5,72,49
5653,671.5,290.5,49,66
5654,594.5,35.5,84,44
5654,652.5,93.5,68,47
5658,336.5,295.5,48,40
5659,419.5,233.5,83,35
5659,422.5,188.5,44,49
5659,461.5,189.5,36,25
5659,540.5,186.5,74,30
5659,640.5,134.5,80,70
5659,649.5,215.5,71,44
5660,8.5,16.5,71,79
5660,138.5,142.5,176,258
5660,197.5,235.5,190,189
5660,368.5,194.5,41,40
5660,397.5,207.5,71,64
5661,129.5,172.5,22,21
5662,2.5,184.5,113,126
5662,156.5,162.5,50,29
5662,381.5,135.5,65,27
5662,425.5,152.5,74,22
5663,235.5,0.5,477,186
5665,15.5,218.5,25,23
5665,45.5,206.5,44,36
5668,50.5,19.5,62,51
5668,176.5,14.5,35,31
5668,304.5,105.5,107,67
5668,367.5,21.5,58,34
5668,440.5,43.5,39,22
5668,480.5,15.5,58,62
5669,211.5,33.5,71,25
5669,406.5,50.5,105,91
5669,514.5,25.5,202,189
5674,0.5,347.5,44,133
5674,76.5,171.5,29,23
5675,684.5,51.5,28,22
5676,223.5,137.5,48,26
5676,405.5,139.5,72,40
5678,40.5,149.5,41,32
5678,155.5,148.5,62,32
5678,215.5,122.5,126,106
5678,295.5,212.5,167,73
5678,464.5,99.5,36,41
5681,138.5,90.5,269,209
5681,356.5,65.5,46,27
5682,213.5,188.5,179,139
5682,316.5,171.5,44,40
5682,393.5,248.5,39,24
5682,440.5,181.5,53,34
5682,556.5,174.5,55,24
5683,222.5,308.5,58,38
5689,17.5,231.5,36,28
5690,0.5,279.5,57,88
5690,88.5,265.5,50,23
5691,0.5,177.5,77,38
5691,174.5,200.5,34,31
5691,392.5,254.5,112,135
5691,655.5,371.5,65,109
5694,0.5,339.5,42,58
5694,60.5,294.5,40,27
5694,79.5,260.5,33,24
5695,20.5,329.5,97,43
5696,38.5,214.5,29,36
5696,48.5,154.5,61,41
5696,63.5,210.5,152,115
5697,0.5,345.5,230,119
5697,389.5,197.5,28,23
5697,454.5,181.5,75,80
5697,688.5,345.5,32,98
5701,182.5,152.5,46,21
5703,0.5,30.5,25,48
5703,4.5,49.5,32,32
5703,15.5,62.5,30,34
5703,16.5,16.5,35,26
5703,17.5,94.5,39,24
5703,19.5,110.5,24,22
5703,19.5,93.5,89,142
5703,25.5,132.5,21,23
5703,26.5,156.5,21,23
5703,31.5,0.5,44,25
5703,41.5,63.5,41,32
5703,78.5,0.5,21,29
5703,79.5,62.5,59,56
5703,92.5,35.5,21,25
5703,101.5,1.5,21,26
5703,114.5,0.5,100,103
5703,158.5,116.5,191,65
5703,283.5,98.5,88,51
5703,360.5,190.5,172,102
5703,456.5,186.5,108,47
5703,565.5,230.5,62,36
5704,478.5,219.5,87,33
5705,106.5,99.5,87,27
5705,237.5,58.5,38,28
5705,274.5,63.5,49,35
5705,343.5,51.5,68,38
5705,378.5,89.5,36,28
5705,442.5,142.5,125,40
5707,606.5,154.5,56,33
5707,691.5,170.5,23,22
5710,243.5,217.5,31,22
5713,455.5,165.5,43,26
5713,617.5,164.5,26,26
5714,323.5,205.5,74,49
5714,482.5,214.5,34,21
5714,619.5,201.5,24,21
5714,660.5,194.5,30,24
5715,0.5,288.5,33,27
5715,103.5,205.5,55,57
5715,154.5,124.5,141,125
5715,346.5,113.5,90,32
5715,507.5,51.5,55,50
5715,699.5,45.5,21,33
5716,217.5,104.5,32,23
5716,305.5,153.5,49,21
5717,108.5,103.5,62,62
5717,118.5,71.5,52,38
5717,223.5,56.5,49,39
5717,282.5,52.5,49,36
5717,456.5,45.5,51,35
5717,595.5,43.5,40,28
5717,671.5,134.5,49,88
5717,680.5,40.5,40,39
5718,647.5,361.5,49,71
5718,679.5,443.5,41,37
5719,41.5,0.5,679,480
5719,147.5,30.5,62,30
5720,187.5,409.5,205,71
5720,580.5,116.5,50,58
5720,659.5,161.5,61,54
5722,0.5,14.5,251,187
5722,0.5,197.5,213,147
5722,243.5,27.5,58,52
5722,267.5,44.5,183,141
5722,523.5,131.5,79,56
5722,594.5,146.5,126,87
5722,603.5,136.5,26,23
5723,0.5,61.5,103,96
5723,42.5,22.5,29,39
5723,92.5,37.5,24,39
5723,104.5,145.5,99,59
5723,153.5,133.5,72,54
5723,222.5,186.5,48,22
5723,302.5,221.5,51,26
5723,355.5,219.5,77,50
5723,386.5,247.5,85,71
5723,696.5,452.5,24,28
5724,0.5,438.5,36,35
5724,212.5,359.5,69,33
5724,265.5,345.5,221,134
5724,609.5,184.5,34,26
5725,98.5,105.5,79,53
5725,339.5,123.5,46,51
5725,439.5,181.5,81,46
5726,0.5,187.5,29,31
5726,142.5,163.5,22,30
5726,169.5,186.5,29,22
5726,261.5,194.5,26,21
5727,339.5,85.5,35,27
5727,361.5,93.5,93,46
5727,507.5,160.5,79,29
5727,621.5,109.5,40,32
5727,641.5,141.5,79,30
